query_id,query_title,subject_id,subject_accession,subject_title,taxid,sci_name,identity_pct,bit_score,evalue
Query_2228399,reverse journal,gi|762006596|gb|KP001502.1|,KP001502,"Panthera leo isolate 21_Cameroon mitochondrion, complete genome",9689,Panthera leo,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314672009|gb|MG250547.1|,MG250547,"Sus scrofa isolate LUC206 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727911150|gb|PP763973.1|,PP763973,"Sus scrofa isolate Banda18 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|145315512|gb|EF545573.1|,EF545573,"Sus scrofa isolate wb11365 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727911276|gb|PP763982.1|,PP763982,"Sus scrofa isolate TenyiVo2 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1071036328|gb|KX620011.1|,KX620011,"Sus scrofa isolate Enshi144 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2053978962|gb|MW823187.1|,MW823187,"Pedioplanis branchi voucher CAS:214791 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",2848679,Pedioplanis branchi,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|460418096|gb|KC493610.1|,KC493610,"Sus scrofa isolate T4 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|342316091|gb|DQ534707.2|,DQ534707,"Sus scrofa breed Taoyuan mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1751377109|gb|MK344651.1|,MK344651,"Sus scrofa isolate Europe haplotype 2 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|576597389|gb|KF888634.1|,KF888634,"Sus scrofa mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2529104281|gb|ON652848.1|,ON652848,"Panthera pardus kotiya voucher DWC PPK-R mitochondrion, complete genome",2816903,Panthera pardus kotiya,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2053978890|gb|MW823151.1|,MW823151,"Pedioplanis gaerdesi voucher AMB8831 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",219176,Pedioplanis gaerdesi,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727910940|gb|PP763958.1|,PP763958,"Sus scrofa isolate Banda3 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|465481196|gb|KC505408.1|,KC505408,"Sus scrofa breed Wujin pig mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314671715|gb|MG250526.1|,MG250526,"Sus scrofa isolate GDXE12 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|6601118|gb|AF099225.1|,AF099225,"Liolaemus cf. pictus NADH dehydrogenase subunit 1 (ND1) gene, partial cds; tRNA-Ile, tRNA-Gln, and tRNA-Met genes, complete sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, tRNA-Asn, tRNA-Cys, and tRNA-Tyr genes, complete sequence; and cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",521370,Liolaemus cf. pictus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|982189145|gb|KT279760.1|,KT279760,"Sus scrofa haplotype D mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|689197688|gb|KM073256.1|,KM073256,"Sus scrofa breed Tibetan mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1493266917|gb|MG792275.1|,MG792275,Panthera leo isolate BatekeLion_1 mitochondrion,9689,Panthera leo,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314672023|gb|MG250548.1|,MG250548,"Sus scrofa isolate LUC207 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314671785|gb|MG250531.1|,MG250531,"Sus scrofa isolate GGZM02 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|11055629|gb|AF304200.1|AF304200,AF304200,"Sus scrofa breed Chinese Meishan mitochondrion, partial genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|762006624|gb|KP001504.1|,KP001504,"Panthera leo isolate 131_Namibia mitochondrion, complete genome",9689,Panthera leo,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2053978942|gb|MW823177.1|,MW823177,"Pedioplanis branchi voucher CAS:206937 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",2848679,Pedioplanis branchi,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|209166240|gb|FJ237001.1|,FJ237001,"Sus scrofa breed European wild boar haplotype WB4 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132853926|gb|OK513010.1|,OK513010,"Panthera leo atrox from Canada mitochondrion, partial genome",402889,Panthera leo atrox,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132853786|gb|OK513000.1|,OK513000,"Panthera spelaea voucher PIN 3020-350 mitochondrion, complete genome",2770979,Panthera spelaea,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727911066|gb|PP763967.1|,PP763967,"Sus scrofa isolate Banda12 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2987592049|gb|PV693689.1|,PV693689,"Sus scrofa isolate VN mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132854066|gb|OK513020.1|,OK513020,"Panthera leo atrox from USA mitochondrion, partial genome",402889,Panthera leo atrox,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|762006484|gb|KP001494.1|,KP001494,"Panthera leo isolate 47_DRC mitochondrion, complete genome",9689,Panthera leo,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314671953|gb|MG250543.1|,MG250543,"Sus scrofa isolate LL7839 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|159162010|gb|EF375877.3|,EF375877,"Sus scrofa breed type I Lanyu mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2633559359|gb|OR817737.1|,OR817737,"Panthera pardus isolate Mid mitochondrion, complete genome",9691,Panthera pardus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|983635803|gb|KT194217.1|,KT194217,"Sus scrofa breed Baoshan mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|460418068|gb|KC493608.1|,KC493608,"Sus scrofa isolate T2 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1184804176|gb|KX982652.1|,KX982652,"Sus scrofa isolate Vietnam_MCN16 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|3603132|gb|U82684.1|LTU82684,U82684,"Liolaemus pictus MVZ 162076 NADH dehydrogenase subunit 1 (ND1), partial cds, tRNA-Ile, tRNA-Gln and tRNA-Met, NADH dehydrogenase subunit 2 (ND2), complete cds, tRNA-Trp, tRNA-Ala, tRNA-Asn, tRNA-Cys and tRNA-Tyr and cytochrome c oxidase subunit I (COI), partial cds, mitochondrial genes encoding mitochondrial products",82663,Liolaemus pictus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1959383937|gb|MW257216.1|,MW257216,"Panthera leo mitochondrion, complete genome",9689,Panthera leo,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|118344886|gb|DQ871077.1|,DQ871077,"Pedioplanis gaerdesi haplotype ABE407 NADH dehydrogenase subunit 2 (NADH2) gene, partial cds; mitochondrial",219176,Pedioplanis gaerdesi,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1245685956|gb|MF183224.1|,MF183224,"Sus scrofa breed Swallow-belly Mangalica mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|727826711|gb|KM998967.1|,KM998967,"Sus scrofa breed Meishan mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727910590|gb|PP763933.1|,PP763933,"Sus scrofa isolate Ghoongroo4 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|465481179|gb|KC505407.1|,KC505407,"Sus scrofa breed Penzhou pig mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727910982|gb|PP763961.1|,PP763961,"Sus scrofa isolate Banda6 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727910380|gb|PP763918.1|,PP763918,"Sus scrofa isolate AgondaGoan1 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1184804106|gb|KX982647.1|,KX982647,"Sus scrofa isolate Vietnam_MCA18 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|118344872|gb|DQ871070.1|,DQ871070,"Pedioplanis inornata haplotype AMB6552 NADH dehydrogenase subunit 2 (NADH2) gene, partial cds; mitochondrial",219177,Pedioplanis inornata,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|209166254|gb|FJ237002.1|,FJ237002,"Sus scrofa breed European wild boar haplotype WB5 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|4220565|emb|AJ002189.1|,AJ002189,Sus scrofa complete mitochondrial DNA,9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|762006512|gb|KP001496.1|,KP001496,"Panthera leo isolate 137_Namibia mitochondrion, complete genome",9689,Panthera leo,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|794460847|gb|KP681244.1|,KP681244,"Sus scrofa breed Wenchang mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132853940|gb|OK513011.1|,OK513011,"Panthera leo atrox voucher EDM P98.5.404 mitochondrion, complete genome",402889,Panthera leo atrox,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1374427572|gb|MF143597.1|,MF143597,"Sus scrofa breed Kele mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132853674|gb|OK512992.1|,OK512992,"Panthera spelaea voucher FAM 30757 mitochondrion, complete genome",2770979,Panthera spelaea,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1337016229|gb|MG009446.1|,MG009446,"Sus scrofa breed Dapulian pig mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2053978882|gb|MW823147.1|,MW823147,"Pedioplanis gaerdesi voucher MCZR188236 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",219176,Pedioplanis gaerdesi,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1059525102|gb|KT376233.1|,KT376233,"Anolis loysiana isolate 10_3 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",75261,Anolis loysiana,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2053978898|gb|MW823155.1|,MW823155,"Pedioplanis gaerdesi voucher MCZR184294 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",219176,Pedioplanis gaerdesi,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727910926|gb|PP763957.1|,PP763957,"Sus scrofa isolate Banda2 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1784319997|gb|MN258706.1|,MN258706,"Sus scrofa isolate HEBAO 01 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1059525104|gb|KT376234.1|,KT376234,"Anolis loysiana isolate 10_4 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",75261,Anolis loysiana,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132854010|gb|OK513016.1|,OK513016,"Panthera leo atrox from USA mitochondrion, partial genome",402889,Panthera leo atrox,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727910436|gb|PP763922.1|,PP763922,"Sus scrofa isolate AgondaGoan5 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2165717625|gb|OL547450.1|,OL547450,"Sus scrofa mitochondrion, partial genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|669176308|gb|KJ746666.1|,KJ746666,"Sus scrofa domesticus breed Mangalica mitochondrion, complete genome",9825,Sus scrofa domesticus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2321859529|gb|OM236539.1|,OM236539,"Sus scrofa domesticus mitochondrion, complete genome",9825,Sus scrofa domesticus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2044000845|gb|MK858172.1|,MK858172,"Sus scrofa isolate Yuxi23 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|76262535|gb|DQ207754.1|,DQ207754,"Sus scrofa isolate KS29 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1356588144|gb|MG725631.1|,MG725631,"Sus scrofa cristatus isolate ABT/SWFH/2 mitochondrion, complete genome",309913,Sus scrofa cristatus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|11055643|gb|AF304201.1|AF304201,AF304201,"Sus scrofa breed Italian wild boar mitochondrion, partial genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|756141089|gb|KP257599.1|,KP257599,"Sus scrofa breed Qingyu mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|33320697|gb|AF486856.1|,AF486856,"Sus scrofa breed Chinese Zang mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|33320879|gb|AF486869.1|,AF486869,"Sus scrofa breed Chinese Diannan Short-ear mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|115531609|ref|NC_008450.1|,NC_008450,"Neofelis nebulosa mitochondrion, complete genome",61452,Neofelis nebulosa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132853912|gb|OK513009.1|,OK513009,"Panthera leo atrox from Canada mitochondrion, partial genome",402889,Panthera leo atrox,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1184804148|gb|KX982650.1|,KX982650,"Sus scrofa isolate Vietnam_MCB40 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|209166114|gb|FJ236992.1|,FJ236992,"Sus scrofa breed Iberian haplotype H3 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1959383825|gb|MW257208.1|,MW257208,"Leopardus pardalis mitochondrion, complete genome",32538,Leopardus pardalis,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|808177089|gb|KP765605.1|,KP765605,"Sus scrofa breed Changbai mountains wild boar mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|145315666|gb|EF545584.1|,EF545584,"Sus scrofa isolate wbvnm7 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2165717779|gb|OL547461.1|,OL547461,"Sus scrofa mitochondrion, partial genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727910450|gb|PP763923.1|,PP763923,"Sus scrofa isolate AgondaGoan6 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1184804232|gb|KX982656.1|,KX982656,"Sus scrofa isolate Vietnam_BA19 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1184803924|gb|KX982634.1|,KX982634,"Sus scrofa isolate Russia_T2 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|223976078|ref|NC_012095.1|,NC_012095,"Sus scrofa domesticus mitochondrion, complete genome",9825,Sus scrofa domesticus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1356588158|gb|MG725632.1|,MG725632,"Sus scrofa cristatus isolate ABT/SWFH/3 mitochondrion, complete genome",309913,Sus scrofa cristatus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132853702|gb|OK512994.1|,OK512994,"Panthera spelaea from USA mitochondrion, partial genome",2770979,Panthera spelaea,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|794460770|gb|KP681242.1|,KP681242,"Sus scrofa breed Lingao mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2053978972|gb|MW823192.1|,MW823192,"Pedioplanis branchi voucher ZMB:89307 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",2848679,Pedioplanis branchi,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314672135|gb|MG250556.1|,MG250556,"Sus scrofa isolate tunchang2007 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|145315680|gb|EF545585.1|,EF545585,"Sus scrofa isolate wb326 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132853646|gb|OK512990.1|,OK512990,"Panthera spelaea voucher A-780-1435 mitochondrion, complete genome",2770979,Panthera spelaea,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2428833673|gb|OP930841.1|,OP930841,"Panthera leo isolate JCK10711 mitochondrion, complete genome",9689,Panthera leo,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|814936480|gb|KP202291.1|,KP202291,"Neofelis nebulosa isolate NNE mitochondrion, complete genome",61452,Neofelis nebulosa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2044000817|gb|MK858170.1|,MK858170,"Sus scrofa isolate Yuxi21 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1184804204|gb|KX982654.1|,KX982654,"Sus scrofa isolate Vietnam_BA9 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|756141075|gb|KP257598.1|,KP257598,"Sus scrofa breed Liangshan mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2250084192|gb|OM468891.1|,OM468891,"Sus scrofa domesticus breed Lumsniang mitochondrion, complete genome",9825,Sus scrofa domesticus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|156144891|gb|DQ972936.3|,DQ972936,"Sus scrofa breed Type II Lanyu mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314671659|gb|MG250522.1|,MG250522,"Sus scrofa isolate dahuabai24 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727910534|gb|PP763929.1|,PP763929,"Sus scrofa isolate Doom6 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314671869|gb|MG250537.1|,MG250537,"Sus scrofa isolate H31M mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727910688|gb|PP763940.1|,PP763940,"Sus scrofa isolate ManipuriBlack5 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314672233|gb|MG250563.1|,MG250563,"Sus scrofa isolate WZS955 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|238625868|gb|GQ220328.1|,GQ220328,"Sus scrofa breed Banna Mini mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|145315764|gb|EF545591.1|,EF545591,"Sus scrofa isolate Bihu199 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|443611020|gb|KC250275.1|,KC250275,"Sus scrofa breed Large White mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|83779131|gb|DQ334860.1|,DQ334860,"Sus scrofa isolate JNP8 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1777435045|gb|MK248682.1|,MK248682,"Sus scrofa breed Andaman Desi pig mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1751377123|gb|MK344652.1|,MK344652,"Sus scrofa isolate Europe haplotype 3 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1464425792|gb|MH588613.1|,MH588613,"Panthera pardus voucher N43951 mitochondrion, partial genome",9691,Panthera pardus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|693583934|gb|KM044239.1|,KM044239,"Sus scrofa breed Rongchang mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2053978922|gb|MW823167.1|,MW823167,"Pedioplanis gaerdesi voucher MCZR185887 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",219176,Pedioplanis gaerdesi,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|948298813|ref|NC_028302.1|,NC_028302,"Panthera leo isolate PLE mitochondrion, complete genome",9689,Panthera leo,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314671617|gb|MG250519.1|,MG250519,"Sus scrofa isolate BMX0015 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1245685928|gb|MF183222.1|,MF183222,"Sus scrofa breed Blond Mangalica mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2044000929|gb|MK858178.1|,MK858178,"Sus scrofa isolate Queshan65 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2414081400|gb|ON706057.1|,ON706057,"Sus scrofa domesticus mitochondrion, complete genome",9825,Sus scrofa domesticus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1028336312|gb|KT943507.1|,KT943507,"Sus scrofa breed Hezuo mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|157144245|dbj|AB298688.1|,AB298688,"Sus scrofa mitochondrial DNA, complete genome, breed: Ohmini Pig",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1184804064|gb|KX982644.1|,KX982644,"Sus scrofa isolate Vietnam_VNM11 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2053978914|gb|MW823163.1|,MW823163,"Pedioplanis gaerdesi voucher ZMB:89329 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",219176,Pedioplanis gaerdesi,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2165718046|gb|OL547480.1|,OL547480,"Sus scrofa mitochondrion, partial genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132853562|gb|OK512984.1|,OK512984,"Panthera spelaea from Canada mitochondrion, partial genome",2770979,Panthera spelaea,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132853548|gb|OK512983.1|,OK512983,"Panthera leo atrox from Canada mitochondrion, partial genome",402889,Panthera leo atrox,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132853534|gb|OK512982.1|,OK512982,"Panthera spelaea from USA mitochondrion, partial genome",2770979,Panthera spelaea,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2044000859|gb|MK858173.1|,MK858173,"Sus scrofa isolate Yuxi35 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132853870|gb|OK513006.1|,OK513006,"Panthera spelaea voucher GIN xDYa-84 mitochondrion, complete genome",2770979,Panthera spelaea,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314671981|gb|MG250545.1|,MG250545,"Sus scrofa isolate LUC2016 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|557161781|gb|KF601700.1|,KF601700,"Sus scrofa breed Taoyuan Black mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|32482334|gb|AY297529.1|,AY297529,"Liolaemus hernani NADH dehydrogenase subunit 1 (ND1) gene, partial cds; tRNA-Ile, tRNA-Gln, and tRNA-Met genes, complete sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, tRNA-Asx, tRNA-Cys, and tRNA-Tyr genes, complete sequence; and cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",235418,Liolaemus hernani,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|80972992|gb|DQ274110.1|,DQ274110,"Sus scrofa isolate JNPL02 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2165717807|gb|OL547463.1|,OL547463,"Sus scrofa mitochondrion, partial genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314672079|gb|MG250552.1|,MG250552,"Sus scrofa isolate MB3M mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|145315596|gb|EF545579.1|,EF545579,"Sus scrofa isolate wbjx4b mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|347448667|gb|JN601070.1|,JN601070,"Sus scrofa isolate A breed Meishan mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727911094|gb|PP763969.1|,PP763969,"Sus scrofa isolate Banda14 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|145315624|gb|EF545581.1|,EF545581,"Sus scrofa isolate qp442 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1878852387|gb|MT366635.1|,MT366635,"Cylindrophis maculatus voucher LSUMZ:Herpetology:5798 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; tRNA-Trp, tRNA-Ala, tRNA-Asn, and tRNA-Cys genes, complete sequence; and tRNA-Tyr gene, partial sequence; mitochondrial",302932,Cylindrophis maculatus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314672065|gb|MG250551.1|,MG250551,"Sus scrofa isolate MB18M mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
